Energy_eV,Cl,Hg,S
-3.145000000000125,0.41652131064113074,3.2837780888333903,5.15324966243054
-3.135000000000125,0.4038001767509045,3.179565336128307,4.974924964844199
-3.1250000000001252,0.40680999385788963,3.2029853472702965,4.996497119232622
-3.1150000000001254,0.4256226615939353,3.355724492148014,5.220558336481219
-3.1050000000001257,0.4598632403426903,3.6361100600323573,5.644453422557984
-3.095000000000126,0.5087283378257215,4.039224625787259,6.260474876239952
-3.085000000000126,0.5710037292298368,4.556992450603689,7.056009451230553
-3.0750000000001263,0.6450844926513619,5.178265013827977,8.013677503095149
-3.0650000000001265,0.7290026394302612,5.888948928883776,9.111532458128254
-3.0550000000001267,0.8204677284733916,6.6722261379696235,10.323398888012251
-3.045000000000127,0.9169251738273032,7.508912188755801,11.619421961443123
-3.035000000000127,1.0156349942917882,8.377984036710444,12.966879121753315
-3.0250000000001274,1.113770910871515,9.25728625572419,14.331269878308845
-3.0150000000001276,1.2085364143146917,10.124397159531341,15.67765685006953
-3.005000000000128,1.2972912221766824,10.957608372752308,16.972187277605833
-2.995000000000128,1.377678947705635,11.736947341913515,18.18368618397016
-2.985000000000128,1.447745262429409,12.445156250921626,19.28518669227497
-2.9750000000001284,1.5060356584726315,13.068535881514252,20.2552545916258
-2.9650000000001286,1.5516632186537302,13.597570660697237,21.07897555623585
-2.955000000000129,1.5843394760582128,14.027271102644297,21.74850399098672
-2.945000000000129,1.6043651710020341,14.357199776999174,22.263118775337084
-2.9350000000001293,1.6125819999530857,14.591182820009815,22.62878701060739
-2.9250000000001295,1.6102907017536103,14.736745702979722,22.857294225442594
-2.9150000000001297,1.5991444299995492,14.80434396790117,22.96504973509245
-2.90500000000013,1.5810287863678536,14.806481939793278,22.971711147307616
-2.89500000000013,1.557940776348216,14.756821418007574,22.89878666499532
-2.8850000000001303,1.5318781667900474,14.669376472483927,22.76836534580584
-2.8750000000001306,1.5047484041639247,14.55787055502321,22.602095065152135
-2.8650000000001308,1.4783027680791,14.435301337836622,22.42048045475698
-2.855000000000131,1.454097348130503,14.313722021784516,22.24251631776781
-2.845000000000131,1.4334784016891544,14.204211358618242,22.085615345829186
-2.8350000000001314,1.4175863210321746,14.11697436211548,21.965741812828817
-2.8250000000001316,1.407370333592015,14.06149667053336,21.897633137359584
-2.815000000000132,1.4036054911332723,14.046670892908459,21.894983684359254
-2.805000000000132,1.4069045192643177,14.080823700058037,21.970481003828205
-2.7950000000001323,1.417719471375778,14.17159601124401,22.135620969708036
-2.7850000000001325,1.436331400003026,14.32566123397201,22.40027857274312
-2.7750000000001327,1.462829808236739,14.548302451211827,22.7720666215059
-2.765000000000133,1.4970868107343467,14.842902456966868,23.255565595314327
-2.755000000000133,1.5387331220294425,15.210424838737916,23.85154538693216
-2.7450000000001333,1.5871437744355321,15.64897556354656,24.556316927322907
-2.7350000000001335,1.6414406704205644,16.15353057959386,25.36134531737559
-2.7250000000001338,1.7005167958881593,16.715896160121538,26.25322664680967
