Energy_eV,Cl,Hg,Se
-5.535000000000074,0.0906939947323737,1.4041018209474012,5.414077117841077
-5.525000000000074,0.07297025263456375,1.1582485397723294,4.471788282953948
-5.515000000000074,0.058122618990390576,0.9431922759196026,3.645455045499402
-5.5050000000000745,0.045806705217634025,0.7579871654737267,2.932346084723558
-5.495000000000075,0.03570002061386432,0.6009969275831901,2.326844663056163
-5.485000000000075,0.027501353606004333,0.47003748264683076,1.821034214907096
-5.475000000000075,0.020931313166715735,0.36254080536596966,1.405365606784486
-5.465000000000075,0.015733515864713356,0.2757218338146555,1.0693338133864956
-5.455000000000076,0.011675906472850406,0.20673342571225403,0.8021047479489729
-5.445000000000076,0.008551785360589674,0.1527985551427417,0.5930498556225383
-5.435000000000076,0.006180248473198251,0.11131344102049301,0.43216395766522603
-5.425000000000076,0.004405892232450495,0.07991947936309902,0.31035834781668925
-5.415000000000076,0.0030977698251831273,0.05654528493245412,0.21963463936378622
-5.405000000000077,0.002147689964946987,0.03942260569857831,0.15315447932680096
-5.395000000000077,0.0014680165774635847,0.027081312008380008,0.10522583937236088
-5.385000000000077,0.0009891581418300004,0.01832918086389554,0.07122857076224592
-5.375000000000077,0.0006569343521389683,0.012221985130976928,0.04750103262465592
-5.3650000000000775,0.00042998408719162096,0.0080286880190281,0.031206777408401623
-5.355000000000078,0.00027734185530062607,0.005195561244062304,0.020196393918474338
-5.345000000000078,0.00017626842383739494,0.0033119835769859465,0.01287542122833969
-5.335000000000078,0.00011038180265576696,0.0020796779157027504,0.008085314273742225
-5.325000000000078,6.810136930858323e-05,0.0012862991460576617,0.005001112818966596
-5.3150000000000786,4.1392762650306656e-05,0.0007836333720788288,0.00304690052113835
-5.305000000000079,2.4784537901047192e-05,0.0004702156194522001,0.0018283544131309404
-5.295000000000079,1.46185796958815e-05,0.00027789676549357345,0.0010805938618465784
-5.285000000000079,8.493363483152937e-06,0.00016175668580090084,0.000629006217505225
-5.275000000000079,4.860584735801437e-06,9.273081322507292e-05,0.00036060252634790825
-5.26500000000008,2.739790338087792e-06,5.235527504461392e-05,0.00020359902067057612
-5.25500000000008,1.5210843238859555e-06,2.9111425054930004e-05,0.00011321083543557251
-5.24500000000008,8.317346448195654e-07,1.5941375300210074e-05,6.1995266074243e-05
-5.23500000000008,4.4792088849239534e-07,8.596874276640037e-06,3.343340421285986e-05
-5.2250000000000805,2.3757093405398083e-07,4.565637876507704e-06,1.7756115563380348e-05
-5.215000000000081,1.2409436133193142e-07,2.387825009120484e-06,9.286558024744464e-06
-5.205000000000081,6.383657593070312e-08,1.2298102612504496e-06,4.782946955941081e-06
-5.195000000000081,3.2339897033703667e-08,6.237393031551268e-07,2.425856973868526e-06
-5.185000000000081,1.6134391949815094e-08,3.1152485609605794e-07,1.211598876388009e-06
-5.1750000000000815,7.926947441453735e-09,1.532155683685908e-07,5.958984073589151e-07
-5.165000000000082,3.8352765925947935e-09,7.420491122965462e-08,2.8860381599278783e-07
-5.155000000000082,1.827423247649461e-09,3.539122952274155e-08,1.3764174090808567e-07
-5.145000000000082,8.576985089935872e-10,1.6625845331838617e-08,6.464634085327547e-08
-5.135000000000082,3.9705450479183116e-10,7.702073540067092e-09,2.991218647422817e-08
-5.125000000000083,1.8257134713519453e-10,3.5408744141497567e-09,1.366353301277223e-08
-5.115000000000083,8.644877833510795e-11,1.6690030480891727e-09,6.229886830628629e-09
-5.105000000000083,4.919972420804159e-11,9.301315170806731e-10,2.9962320896570825e-09
-5.095000000000083,4.724600572723841e-11,8.563352490601279e-10,1.877151022105411e-09
-5.0850000000000835,7.978344087796206e-11,1.407232836790146e-09,2.1264882923758875e-09
-5.075000000000084,1.6864656208382946e-10,2.9521262269370356e-09,3.8951462734411825e-09
-5.065000000000084,3.7131173485536427e-10,6.4896676023862064e-09,8.308983104917145e-09
-5.055000000000084,8.137578947908994e-10,1.4218401174549746e-08,1.809914421675515e-08
-5.045000000000084,1.7593930692437343e-09,3.0739326969855e-08,3.9086796335918006e-08
-5.0350000000000845,3.746378829962959e-09,6.545437220463154e-08,8.32121134630137e-08
-5.025000000000085,7.854267836597493e-09,1.3722455616332719e-07,1.7444695015136596e-07
-5.015000000000085,1.621136730121355e-08,2.832341500014804e-07,3.6005937282938677e-07
-5.005000000000085,3.294191231107673e-08,5.755389860345256e-07,7.316488363927143e-07
-4.995000000000085,6.590104727002823e-08,1.1513788599779988e-06,1.4636798188305828e-06
-4.985000000000086,1.2979262369918108e-07,2.2676495889452316e-06,2.8827286178537612e-06
-4.975000000000086,2.516644447220288e-07,4.396912228963515e-06,5.589534056702427e-06
-4.965000000000086,4.804053812537653e-07,8.393320311305478e-06,1.0669930899777392e-05
-4.955000000000086,9.028342235324687e-07,1.577371345471262e-05,2.0052187489964123e-05
-4.945000000000086,1.6704070416382388e-06,2.918423043863659e-05,3.710018329889575e-05
