Energy_eV,Cd,Cl,S
-7.275000000000037,37.930650790124844,158.51312373394762,348.25855512039857
-7.265000000000037,38.039757954439764,157.5954436128116,349.8455696505091
-7.255000000000037,38.12536890313251,156.65971772861315,351.1957191265673
-7.245000000000037,38.192382947200976,155.71856607256962,352.3539480536552
-7.235000000000038,38.24579463601957,154.78158618809135,353.3655803342783
-7.225000000000038,38.29046733670655,153.85514393551375,354.2742678332942
-7.215000000000038,38.3309459756473,152.94240956838658,355.1202819881146
-7.205000000000038,38.37131474012766,152.0436055162981,355.93920695322026
-7.1950000000000385,38.41510056574925,151.1564175140243,356.7610507583815
-7.185000000000039,38.46521878707388,150.2765120498078,357.60975230734044
-7.175000000000039,38.52395395055116,149.39810121987486,358.50303173598274
-7.165000000000039,38.592966876938945,148.51450085053438,359.45251341567075
-7.155000000000039,38.673318789070485,147.618638197177,360.46404642861376
-7.1450000000000395,38.76550459840525,146.70347989245403,361.53815589501954
-7.13500000000004,38.869489915198145,145.7623668003024,362.67057691195583
-7.12500000000004,38.98474944611005,144.78925756260008,363.8528460222019
-7.11500000000004,39.11030749055479,143.77889465082012,365.0729471456922
-7.10500000000004,39.24478357904628,142.72691401654873,366.3160242174017
-7.095000000000041,39.386447397536585,141.6299212284125,367.5651774050908
-7.085000000000041,39.53328675365956,140.48555356487424,368.8023522522006
-7.075000000000041,39.683090525829556,139.2925401313089,370.0093128357204
-7.065000000000041,39.833545672121474,138.05076261805024,371.1686651547602
-7.0550000000000415,39.98234408552779,136.76131006450936,372.26487142749164
-7.045000000000042,40.127292107257496,135.4265140666027,373.2851763018002
-7.035000000000042,40.26641355509961,134.04994783838774,374.2203578434004
-7.025000000000042,40.398036704718564,132.63637413732087,375.0652230581952
-7.015000000000042,40.52085698656552,131.1916330165819,375.8187901087763
-7.0050000000000425,40.633970076530744,129.72246947421684,376.48413450221
-6.995000000000043,40.736874069414306,128.23631143365074,377.06791873432303
