MO_Energy_eV,Cl-Se,Cl-Zn,Se-Zn
-7.054477761842066,0.00492981051119361,0.002736510138600322,0.017972002205454956
-7.046747203887609,0.005760071775458599,-0.00014786560136411788,0.024559001675414242
-7.0442081483710055,0.0043981348629006205,0.00020892448259441008,0.030594467188105642
-7.0425662396349225,0.004019440244601962,0.0011837752560139466,0.023503535826054144
-7.033970791581301,0.0032021085239923057,0.0007730827295137336,0.02914980684327268
-7.0319072405597005,0.0035006636737198752,-4.591041202508108e-05,0.029098979796929002
-7.026018267865223,0.003343201003749827,0.00047936006329930077,0.025602447644999058
-7.019474891111741,0.005361779816728408,-0.002765927365525898,0.029967527267147395
-7.013323232498607,0.004962912258063166,0.004162856885336991,0.01816144727840281
-7.00787975048678,0.0033398404519970654,0.0013035713025282994,0.02391946856763454
-7.004320366274936,0.005467572992419352,0.0018448838174778325,0.02767083171556616
-6.995220486040403,0.005006180156777161,0.005531824472632154,0.013992695801517066
-6.98882371911369,0.005520195854816112,0.006561016438432206,0.022175757215628145
-6.9788552704039235,0.005690944977280047,-0.011075488333293,0.03108713353859236
-6.975795745258055,0.005114209975293936,-0.0013815966713728103,0.015139126110026869
-6.967258209744246,0.003812620656538547,-0.002340844775402923,0.03750838915738797
-6.961613657774136,0.004433411806071184,-0.0037293318678038143,0.027185983715942875
-6.959500639107773,0.003418835328891453,-0.0057536883408743555,0.037914141814654086
-6.955729309861894,0.0032790814452156045,-0.0036638639449743556,0.039653262783232494
-6.948469190193912,0.004072501761811751,-0.00046083616622587454,0.026321443044931933
-6.940964740724201,0.005349476740413832,-0.0018017846985440916,0.014137372243507883
-6.9383670944446285,0.005148393877791457,-0.005459387735118993,0.019611160475303743
-6.9364192153365645,0.004854430357633687,-0.00017196702839288662,0.015764247042302
-6.926468991947736,0.004872504001076965,-0.008816323062619534,0.03176437258899383
-6.919369251916934,0.004241462507219039,-0.008390954792598474,0.03387253440280001
-6.912595871688202,0.0032911336746805197,-0.003710056180163262,0.022646656451508745
-6.909405107565519,0.00540269649592624,-0.008006733975184635,0.030191096233517317
-6.8935424462508,0.006891086723761579,-0.001308059946701219,0.031302375629879226
