MO_Energy_eV,Cl-S,Cl-Zn,S-Zn
-8.108827319812553,0.0017396634829729642,0.024884864338149945,0.04781667521829543
-8.103364645502555,0.0022790929218509002,0.026379211648536214,0.03825609421623891
-8.101659129494058,0.0018998868551652523,0.017760448546973156,0.04985732012352597
-8.094433594377643,0.0009359600587764192,0.023309713380443606,0.04092265934243577
-8.094344579059754,0.003006025063399696,0.02591448398905404,0.040358986702927514
-8.089413991385031,0.001284707249691143,0.023826927342168947,0.04694461526170286
-8.08687759843348,0.0012307624905351592,0.023078600518359086,0.038691790094315615
-8.076679393982246,4.548747769245968e-05,0.024439811663107564,0.04865760650759095
-8.074585992634386,-0.0007617310145404835,0.027075204895761224,0.048390020354867294
-8.072599826160472,0.0007377133747838773,0.019249648457518267,0.052149271096999184
-8.069419283534883,-0.0002656040079129933,0.018509392775880942,0.05404443316250487
-8.068180670291593,0.0010340972104349072,0.01920940051153025,0.05372717934415136
-8.061494533939245,-0.0003549344256691872,0.013620442450986573,0.058505392604287165
-8.060056427901957,0.00033587154536730124,0.01679057857894706,0.054873838159180205
-8.056555554260013,0.0009627112847199705,0.016814999058930795,0.05367602906470803
-8.051149380657444,-0.001258748721830626,0.015272569673536095,0.05452170379864119
-8.048747600564475,4.020972911357397e-05,0.021282990911411056,0.04893195676645119
-8.0461064884453,0.0005858061907328546,0.01853127603022929,0.04908360089763611
-8.04311636670273,-0.00163333220917223,0.01830226404865175,0.053380673285780576
-8.03627567416821,0.0005292939809237889,0.016337730555612585,0.04928983340646732
-8.032435623879596,-0.00015699198891992402,0.014787703243197357,0.05537265711533139
-8.030149904661775,0.00118124698111751,0.022637330463391087,0.042346964233597156
-8.026795541596933,0.0010080895124391484,0.014936583441439251,0.05394694214155711
-8.020840620433257,0.001733742913227309,0.015153892156027002,0.04931324024887435
-8.016749620046946,-0.000244994169931628,0.024718816765961115,0.046132102025876545
-8.015056245204422,0.000523198553161832,0.021733293141588072,0.04313846096494335
-8.011176749286355,0.0013378597805850689,0.01725032199723451,0.050064894551049524
-8.009260724674691,-0.00010255920394172598,0.01437725551713054,0.054993149595070255
-8.004631842275604,0.0011537228352171177,0.01816822608671784,0.04979607669027025
-7.999443690430961,-0.00034494754432178916,0.013584336906309192,0.05558483377283515
-7.99541621812083,-0.0019482020756429216,0.01822321648465882,0.05145340249974679
-7.992464275199775,-0.00018381930595514858,0.015026727418221407,0.05540720725460215
-7.989193695235457,-0.0010487659587693893,0.017538106646811668,0.054125592007492514
-7.983226385411889,-0.0023959224904075804,0.01299029879456314,0.060420605668098405
-7.979754119988558,0.0025161352851740585,0.014563498612547285,0.05068671989738026
-7.976736511037829,-0.001446032775072062,0.0175515925558052,0.05285431870511378
-7.972458142405842,-0.0006021959939376706,0.012512713468270084,0.05413241887890262
-7.968313320062429,0.000438781008421113,0.015026574872051156,0.05345177631666345
